"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"2787",5,"","湊谷 安玲久司朱湊谷","SG","09:45",0,0,3,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,2,0,-3,"2994","横浜"
"2788",8,"〇","アマンゼ・エゲケゼエゲケゼ","SF","31:40",13,5,11,"45.5%",1,3,"33.3%",2,4,"50.0%",3,4,7,2,1,0,1,1,2,2,0,14,"2994","横浜"
"2789",10,"","ハンター・コートコート","PG","02:41",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,1,0,1,0,0,"2994","横浜"
"2790",21,"","田渡 凌田渡","PG","24:49",9,4,10,"40.0%",1,2,"50.0%",0,0,"-",0,3,3,3,1,1,0,0,2,0,0,9,"2994","横浜"
"2791",25,"","竹田 謙竹田","SG","16:00",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",0,0,0,2,0,0,0,0,1,0,0,3,"2994","横浜"
"2792",32,"","エドワード・モリスモリス","PF","23:33",5,2,7,"28.6%",1,2,"50.0%",0,0,"-",3,3,6,0,0,0,0,0,2,3,0,6,"2994","横浜"
"2793",36,"〇","チャールズ・ガルシアガルシア","PF","24:48",17,8,15,"53.3%",0,0,"-",1,2,"50.0%",1,6,7,0,1,0,2,0,5,2,2,17,"2994","横浜"
"2794",81,"","小原 翼小原","PF","06:27",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,1,0,0,0,"2994","横浜"
"2795",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,1,0,0,0,0,0,0,2,"2994","横浜"
"2796",NA,"","合計","","200:00",82,33,77,"42.9%",10,23,"43.5%",6,10,"60.0%",14,22,36,15,8,3,3,3,16,15,2,83,"2994","横浜"
"2797",0,"〇","レオ・ライオンズライオンズ","PF","32:42",22,9,12,"75.0%",1,2,"50.0%",3,3,"100.0%",0,9,9,4,1,0,0,0,0,3,0,31,"2995","富山"
"2798",6,"〇","船生 誠也船生","SF","25:07",12,4,10,"40.0%",0,2,"0.0%",4,4,"100.0%",1,0,1,4,1,0,0,2,3,2,0,10,"2995","富山"
"2799",7,"","阿部 友和阿部","PG","15:23",2,0,1,"0.0%",0,0,"-",2,2,"100.0%",1,3,4,1,0,1,0,0,1,1,0,7,"2995","富山"
"2800",8,"","山田 大治山田","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2995","富山"
"2801",9,"","水戸 健史水戸","SG","13:54",8,3,6,"50.0%",2,3,"66.7%",0,0,"-",0,0,0,4,1,1,0,0,2,0,0,9,"2995","富山"
"2802",11,"〇","宇都 直輝宇都","PG","24:37",6,3,6,"50.0%",0,0,"-",0,2,"0.0%",0,2,2,5,2,1,0,1,1,3,0,7,"2995","富山"
"2803",13,"","比留木 謙司比留木","PF","19:49",3,0,1,"0.0%",0,0,"-",3,4,"75.0%",0,1,1,1,1,0,0,0,4,2,0,2,"2995","富山"
"2804",24,"〇","大塚 裕土大塚","SG/SF","29:44",19,7,15,"46.7%",4,11,"36.4%",1,3,"33.3%",1,2,3,3,1,2,0,0,2,2,0,16,"2995","富山"
"2805",25,"","葛原 大智葛原","SG","11:15",4,1,3,"33.3%",1,2,"50.0%",1,1,"100.0%",0,0,0,1,0,0,0,2,0,1,0,3,"2995","富山"
"2806",31,"","青野 文彦青野","C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2995","富山"
"2807",34,"〇","ジョシュア・スミススミス","C","27:29",25,11,14,"78.6%",0,0,"-",3,3,"100.0%",6,12,18,2,0,1,1,0,1,4,1,44,"2995","富山"
"2808",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,2,4,0,1,0,0,0,0,0,0,3,"2995","富山"
"2809",NA,"","合計","","200:00",101,38,68,"55.9%",8,20,"40.0%",17,22,"77.3%",11,31,42,25,8,6,1,5,14,18,1,132,"2995","富山"
"2810",0,"〇","細谷 将司細谷","PG","19:26",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",0,0,0,1,4,1,0,0,0,0,0,-5,"2995","横浜"
"2811",1,"〇","川村 卓也川村","SG","33:00",20,9,16,"56.3%",1,4,"25.0%",1,1,"100.0%",1,2,3,6,0,1,0,0,1,4,0,23,"2995","横浜"
"2812",2,"","高島 一貴高島","SG","10:40",2,1,6,"16.7%",0,0,"-",0,0,"-",0,0,0,0,0,0,2,0,2,1,0,-1,"2995","横浜"
"2813",5,"","湊谷 安玲久司朱湊谷","SG","03:32",2,1,2,"50.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,1,"2995","横浜"
"2814",10,"","ハンター・コートコート","PG","16:22",2,1,5,"20.0%",0,3,"0.0%",0,0,"-",0,1,1,3,1,2,0,0,0,0,0,3,"2995","横浜"
"2815",12,"〇","ジャボン・マックレアマックレア","PF/C","19:15",10,5,11,"45.5%",0,0,"-",0,1,"0.0%",2,3,5,0,0,1,1,0,3,1,0,10,"2995","横浜"
"2816",21,"","田渡 凌田渡","PG","26:24",11,5,11,"45.5%",1,2,"50.0%",0,0,"-",1,3,4,3,2,1,0,0,3,1,0,11,"2995","横浜"
"2817",25,"〇","竹田 謙竹田","SG","10:36",3,1,3,"33.3%",0,1,"0.0%",1,1,"100.0%",0,0,0,1,0,0,0,0,1,1,0,2,"2995","横浜"
"2818",32,"","エドワード・モリスモリス","PF","26:56",6,3,6,"50.0%",0,1,"0.0%",0,0,"-",6,7,13,2,0,0,2,1,1,2,0,20,"2995","横浜"
"2819",36,"〇","チャールズ・ガルシアガルシア","PF","30:18",21,8,15,"53.3%",0,0,"-",5,6,"83.3%",4,3,7,4,1,0,0,0,5,4,1,23,"2995","横浜"
"2820",81,"","小原 翼小原","PF","03:31",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,2,0,0,0,"2995","横浜"
"2821",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,0,0,0,2,"2995","横浜"
"2822",NA,"","合計","","200:00",77,34,78,"43.6%",2,13,"15.4%",7,9,"77.8%",15,20,35,20,8,6,5,1,19,14,1,89,"2995","横浜"
"2823",3,"〇","伊藤 達哉伊藤","PG","26:57",6,3,11,"27.3%",0,3,"0.0%",0,0,"-",0,6,6,6,2,1,0,0,0,2,0,9,"3016","京都"
"2824",7,"〇","晴山 ケビン晴山","SF","31:14",15,5,12,"41.7%",5,10,"50.0%",0,0,"-",1,1,2,1,1,1,0,1,2,1,0,11,"3016","京都"
"2825",9,"","綿貫　瞬綿貫","PG","20:27",16,6,8,"75.0%",3,3,"100.0%",1,1,"100.0%",2,1,3,0,1,0,0,1,3,1,0,16,"3016","京都"
"2826",12,"〇","岡田　優介岡田","SG","26:03",12,4,8,"50.0%",3,6,"50.0%",1,2,"50.0%",0,1,1,0,0,0,1,0,2,2,0,9,"3016","京都"
"2827",13,"","近 忍近","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3016","京都"
"2828",20,"","岸田 篤生岸田","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3016","京都"
"2829",32,"〇","ジュリアン・マブンガマブンガ","PF","38:58",15,6,10,"60.0%",0,4,"0.0%",3,3,"100.0%",1,10,11,14,6,0,0,0,3,7,0,30,"3016","京都"
"2830",33,"","内海 慎吾内海","SG","17:46",0,0,6,"0.0%",0,6,"0.0%",0,0,"-",0,1,1,0,0,1,0,0,0,0,0,-4,"3016","京都"
"2831",45,"","頓宮 裕人頓宮","PF/C","01:25",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3016","京都"
"2832",50,"〇","デイヴィッド・サイモンサイモン","C","37:10",20,9,12,"75.0%",0,1,"0.0%",2,4,"50.0%",2,5,7,3,1,1,4,0,2,4,3,29,"3016","京都"
"2833",91,"","片岡 大晴片岡","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3016","京都"
"2834",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,0,2,0,0,0,0,0,0,0,0,2,"3016","京都"
"2835",NA,"","合計","","200:00",84,33,67,"49.3%",11,33,"33.3%",7,10,"70.0%",8,25,33,24,11,4,5,2,12,17,3,102,"3016","京都"
"2836",0,"〇","細谷 将司細谷","PG","22:40",7,3,5,"60.0%",1,3,"33.3%",0,0,"-",0,0,0,3,3,0,0,0,0,0,0,5,"3016","横浜"
"2837",1,"〇","川村 卓也川村","SG","31:50",15,6,14,"42.9%",3,8,"37.5%",0,0,"-",0,1,1,5,1,0,0,1,5,2,0,12,"3016","横浜"
"2838",2,"〇","高島 一貴高島","SG","05:18",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",1,0,1,2,0,0,0,0,0,0,0,2,"3016","横浜"
"2839",5,"","湊谷 安玲久司朱湊谷","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3016","横浜"
"2840",7,"","橋本 尚明橋本","SG","10:32",0,0,2,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,0,1,0,0,0,1,0,0,-2,"3016","横浜"
"2841",8,"〇","アマンゼ・エゲケゼエゲケゼ","SF","30:02",18,7,14,"50.0%",2,5,"40.0%",2,2,"100.0%",2,4,6,1,1,1,1,1,3,1,1,19,"3016","横浜"
"2842",10,"","ハンター・コートコート","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3016","横浜"
"2843",21,"","田渡 凌田渡","PG","24:28",12,5,9,"55.6%",2,3,"66.7%",0,0,"-",2,6,8,4,0,0,0,0,0,1,0,20,"3016","横浜"
"2844",25,"","竹田 謙竹田","SG","07:51",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",2,1,3,2,0,1,0,0,1,1,0,5,"3016","横浜"
"2845",32,"","エドワード・モリスモリス","PF","35:51",14,6,8,"75.0%",1,1,"100.0%",1,3,"33.3%",1,10,11,2,1,4,0,0,2,3,1,26,"3016","横浜"
"2846",36,"〇","チャールズ・ガルシアガルシア","PF","28:31",14,6,13,"46.2%",0,0,"-",2,6,"33.3%",2,3,5,3,3,2,0,3,3,4,1,10,"3016","横浜"
"2847",81,"","小原 翼小原","PF","02:57",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,0,1,0,2,0,0,0,"3016","横浜"
"2848",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,0,0,0,2,"3016","横浜"
"2849",NA,"","合計","","200:00",80,33,67,"49.3%",9,24,"37.5%",5,11,"45.5%",11,27,38,22,11,8,2,5,17,12,3,99,"3016","横浜"
"2850",3,"〇","伊藤 達哉伊藤","PG","23:09",4,2,3,"66.7%",0,0,"-",0,0,"-",0,1,1,2,4,1,0,0,1,2,0,3,"3017","京都"
"2851",7,"〇","晴山 ケビン晴山","SF","15:33",8,3,4,"75.0%",2,3,"66.7%",0,0,"-",0,1,1,0,0,0,0,0,4,0,0,8,"3017","京都"
"2852",9,"","綿貫　瞬綿貫","PG","16:52",7,2,4,"50.0%",1,3,"33.3%",2,2,"100.0%",0,2,2,2,2,2,0,0,2,2,0,9,"3017","京都"
"2853",12,"〇","岡田　優介岡田","SG","34:20",11,3,9,"33.3%",3,9,"33.3%",2,2,"100.0%",0,1,1,5,1,0,0,0,2,1,0,10,"3017","京都"
"2854",13,"","近 忍近","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3017","京都"
"2855",20,"","岸田 篤生岸田","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3017","京都"
"2856",32,"〇","ジュリアン・マブンガマブンガ","PF","38:35",19,6,15,"40.0%",4,8,"50.0%",3,4,"75.0%",2,6,8,16,1,1,2,2,1,6,0,35,"3017","京都"
"2857",33,"","内海 慎吾内海","SG","29:00",6,2,7,"28.6%",1,5,"20.0%",1,1,"100.0%",0,3,3,1,0,1,0,0,3,0,0,6,"3017","京都"
"2858",45,"","頓宮 裕人頓宮","PF/C","04:40",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3017","京都"
"2859",50,"〇","デイヴィッド・サイモンサイモン","C","37:51",32,14,16,"87.5%",0,0,"-",4,5,"80.0%",2,7,9,1,2,1,1,0,2,6,4,39,"3017","京都"
"2860",91,"","片岡 大晴片岡","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3017","京都"
"2861",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,4,5,0,1,0,0,0,0,0,0,4,"3017","京都"
"2862",NA,"","合計","","200:00",87,32,58,"55.2%",11,28,"39.3%",12,14,"85.7%",5,25,30,27,11,6,3,2,15,17,4,114,"3017","京都"
"2863",0,"","細谷 将司細谷","PG","14:23",8,3,8,"37.5%",2,6,"33.3%",0,0,"-",1,0,1,0,1,1,0,0,1,1,0,4,"3017","横浜"
"2864",1,"〇","川村 卓也川村","SG","31:13",23,8,15,"53.3%",6,9,"66.7%",1,1,"100.0%",0,5,5,8,1,1,0,0,2,4,0,29,"3017","横浜"
"2865",2,"","高島 一貴高島","SG","05:41",2,1,1,"100.0%",0,0,"-",0,0,"-",1,0,1,1,0,0,0,0,0,0,0,4,"3017","横浜"
"2866",5,"","湊谷 安玲久司朱湊谷","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3017","横浜"
"2867",7,"","橋本 尚明橋本","SG","15:31",2,1,7,"14.3%",0,5,"0.0%",0,0,"-",0,1,1,2,1,0,0,0,2,0,0,-2,"3017","横浜"
"2868",8,"〇","アマンゼ・エゲケゼエゲケゼ","SF","38:37",17,6,12,"50.0%",2,4,"50.0%",3,4,"75.0%",6,4,10,1,3,0,0,1,2,5,1,18,"3017","横浜"
"2869",10,"","ハンター・コートコート","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3017","横浜"
"2870",21,"〇","田渡 凌田渡","PG","27:02",12,6,11,"54.5%",0,3,"0.0%",0,0,"-",0,1,1,4,0,2,0,0,0,2,0,14,"3017","横浜"
"2871",25,"","竹田 謙竹田","SG","02:42",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,1,0,0,"3017","横浜"
"2872",32,"〇","エドワード・モリスモリス","PF","35:00",2,1,4,"25.0%",0,1,"0.0%",0,0,"-",3,5,8,0,1,0,2,0,3,0,0,8,"3017","横浜"
"2873",36,"〇","チャールズ・ガルシアガルシア","PF","21:59",15,6,14,"42.9%",0,0,"-",3,3,"100.0%",2,2,4,4,1,1,0,2,5,2,2,15,"3017","横浜"
"2874",81,"","小原 翼小原","PF","07:52",0,0,0,"-",0,0,"-",0,0,"-",0,3,3,0,1,0,0,0,2,0,0,2,"3017","横浜"
"2875",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,1,0,0,0,0,0,0,2,"3017","横浜"
"2876",NA,"","合計","","200:00",81,32,72,"44.4%",10,28,"35.7%",7,8,"87.5%",15,22,37,20,10,5,2,3,18,15,3,94,"3017","横浜"
"2877",0,"〇","細谷 将司細谷","PG","21:06",10,3,8,"37.5%",2,5,"40.0%",2,2,"100.0%",0,1,1,3,2,0,0,0,0,1,0,7,"3026","横浜"
"2878",1,"","川村 卓也川村","SG","28:50",8,3,11,"27.3%",1,5,"20.0%",1,2,"50.0%",0,0,0,4,2,1,0,0,3,2,0,2,"3026","横浜"
"2879",2,"","高島 一貴高島","SG","05:23",2,1,1,"100.0%",0,0,"-",0,0,"-",2,0,2,0,0,0,0,0,0,0,0,4,"3026","横浜"
"2880",5,"","湊谷 安玲久司朱湊谷","SG","07:44",6,2,3,"66.7%",2,2,"100.0%",0,0,"-",0,1,1,0,0,1,0,1,1,0,0,7,"3026","横浜"
"2881",7,"","橋本 尚明橋本","SG","11:06",2,1,4,"25.0%",0,3,"0.0%",0,0,"-",0,1,1,2,0,2,0,0,0,1,0,4,"3026","横浜"
"2882",8,"〇","アマンゼ・エゲケゼエゲケゼ","SF","30:59",23,8,14,"57.1%",3,7,"42.9%",4,4,"100.0%",1,5,6,1,0,1,2,0,5,3,1,27,"3026","横浜"
"2883",10,"","ハンター・コートコート","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3026","横浜"
"2884",21,"〇","田渡 凌田渡","PG","26:37",18,9,13,"69.2%",0,1,"0.0%",0,0,"-",2,0,2,4,4,0,0,0,0,1,0,16,"3026","横浜"
"2885",25,"","竹田 謙竹田","SG","04:51",3,1,1,"100.0%",0,0,"-",1,2,"50.0%",0,0,0,0,0,0,0,0,0,2,0,2,"3026","横浜"
"2886",32,"〇","エドワード・モリスモリス","PF","32:30",1,0,1,"0.0%",0,0,"-",1,2,"50.0%",2,5,7,8,0,4,3,0,3,3,0,21,"3026","横浜"
"2887",36,"〇","チャールズ・ガルシアガルシア","PF","28:26",8,4,13,"30.8%",0,0,"-",0,2,"0.0%",0,5,5,0,2,1,1,0,5,1,0,2,"3026","横浜"
"2888",81,"","小原 翼小原","PF","02:28",3,1,2,"50.0%",1,1,"100.0%",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,3,"3026","横浜"
"2889",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,1,4,0,1,0,0,0,0,0,0,3,"3026","横浜"
"2890",NA,"","合計","","200:00",84,33,71,"46.5%",9,24,"37.5%",9,14,"64.3%",10,20,30,22,11,10,6,1,17,14,1,98,"3026","横浜"
"2891",0,"〇","レオ・ライオンズライオンズ","PF","35:48",24,8,11,"72.7%",0,0,"-",8,10,"80.0%",2,11,13,3,3,0,0,1,0,8,1,32,"3026","富山"
"2892",6,"〇","船生 誠也船生","SF","29:08",9,3,5,"60.0%",1,2,"50.0%",2,3,"66.7%",0,0,0,1,1,2,0,1,4,2,0,8,"3026","富山"
"2893",7,"","阿部 友和阿部","PG","08:48",2,1,2,"50.0%",0,0,"-",0,0,"-",0,1,1,3,1,4,0,1,1,1,0,8,"3026","富山"
"2894",8,"","山田 大治山田","PF","10:41",6,3,5,"60.0%",0,0,"-",0,0,"-",0,1,1,1,2,0,0,0,1,0,0,4,"3026","富山"
"2895",9,"","水戸 健史水戸","SG","19:46",3,1,6,"16.7%",1,4,"25.0%",0,0,"-",0,1,1,4,3,1,0,0,1,1,0,1,"3026","富山"
"2896",11,"〇","宇都 直輝宇都","PG","31:12",13,5,9,"55.6%",0,0,"-",3,4,"75.0%",0,4,4,12,2,0,0,2,3,2,0,22,"3026","富山"
"2897",13,"","比留木 謙司比留木","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3026","富山"
"2898",24,"〇","大塚 裕土大塚","SG/SF","29:26",12,4,12,"33.3%",4,9,"44.4%",0,0,"-",0,1,1,2,0,0,0,1,0,0,0,7,"3026","富山"
"2899",25,"","葛原 大智葛原","SG","01:40",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3026","富山"
"2900",31,"","青野 文彦青野","C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3026","富山"
"2901",34,"〇","ジョシュア・スミススミス","C","33:31",19,9,10,"90.0%",0,0,"-",1,4,"25.0%",3,11,14,2,2,1,1,0,3,3,1,31,"3026","富山"
"2902",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,1,4,0,0,0,0,0,0,0,0,4,"3026","富山"
"2903",NA,"","合計","","200:00",88,34,60,"56.7%",6,15,"40.0%",14,21,"66.7%",8,31,39,28,14,8,1,6,14,17,2,117,"3026","富山"
"2904",0,"","細谷 将司細谷","PG","26:42",22,8,12,"66.7%",6,10,"60.0%",0,0,"-",0,1,1,1,0,0,0,0,3,1,0,20,"3039","横浜"
"2905",1,"〇","川村 卓也川村","SG","33:07",5,2,7,"28.6%",1,2,"50.0%",0,0,"-",0,3,3,9,5,2,0,1,2,0,0,9,"3039","横浜"
"2906",2,"","高島 一貴高島","SG","01:46",0,0,2,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,1,0,0,0,0,0,-1,"3039","横浜"
"2907",7,"","橋本 尚明橋本","SG","09:20",3,1,3,"33.3%",1,2,"50.0%",0,0,"-",0,1,1,1,0,0,0,0,0,0,0,3,"3039","横浜"
"2908",8,"〇","アマンゼ・エゲケゼエゲケゼ","SF","38:15",21,7,15,"46.7%",2,5,"40.0%",5,5,"100.0%",0,5,5,3,2,3,1,2,3,5,1,23,"3039","横浜"
"2909",10,"","ハンター・コートコート","PG","03:24",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3039","横浜"
"2910",12,"〇","ジャボン・マックレアマックレア","PF/C","22:17",9,3,7,"42.9%",0,0,"-",3,4,"75.0%",1,6,7,1,1,0,0,0,4,3,0,11,"3039","横浜"
"2911",21,"〇","田渡 凌田渡","PG","28:32",12,6,11,"54.5%",0,0,"-",0,0,"-",0,1,1,5,1,1,0,0,0,2,0,13,"3039","横浜"
"2912",25,"","竹田 謙竹田","SG","02:47",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,1,0,0,0,0,1,0,0,2,"3039","横浜"
"2913",32,"〇","エドワード・モリスモリス","PF","31:27",8,2,3,"66.7%",0,1,"0.0%",4,4,"100.0%",5,4,9,3,2,1,1,0,1,7,1,19,"3039","横浜"
"2914",81,"","小原 翼小原","PF","02:23",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,1,0,0,0,-1,"3039","横浜"
"2915",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,3,5,0,1,0,0,0,0,0,0,4,"3039","横浜"
"2916",NA,"","合計","","200:00",80,29,61,"47.5%",10,20,"50.0%",12,13,"92.3%",8,25,33,24,12,8,2,4,14,18,2,102,"3039","横浜"
"2917",1,"","西 裕太郎西","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3039","滋賀"
"2918",8,"","二ノ宮 康平二ノ宮","PG","24:17",9,3,11,"27.3%",1,7,"14.3%",2,2,"100.0%",0,2,2,8,1,0,0,0,3,1,0,10,"3039","滋賀"
"2919",10,"","紺野 ニズベット 翔紺野","SG/SF","12:02",0,0,0,"-",0,0,"-",0,0,"-",1,0,1,0,1,0,0,0,3,0,0,0,"3039","滋賀"
"2920",22,"","樋口 大倫樋口","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3039","滋賀"
"2921",24,"〇","高橋 耕陽高橋","SG/SF","23:16",7,3,9,"33.3%",1,5,"20.0%",0,0,"-",4,0,4,3,3,3,0,0,4,3,0,8,"3039","滋賀"
"2922",25,"","荒尾 岳荒尾","PF","13:28",2,1,1,"100.0%",0,0,"-",0,0,"-",0,3,3,1,0,1,0,0,2,0,0,7,"3039","滋賀"
"2923",31,"〇","ガニ・ラワルラワル","PF/C","33:21",20,9,15,"60.0%",0,0,"-",2,4,"50.0%",8,7,15,4,3,1,1,0,2,4,1,30,"3039","滋賀"
"2924",32,"〇","狩野 祐介狩野","SG","21:15",8,3,10,"30.0%",2,7,"28.6%",0,0,"-",0,2,2,2,0,0,0,1,2,0,0,5,"3039","滋賀"
"2925",35,"〇","伊藤 大司伊藤","PG","15:43",0,0,5,"0.0%",0,3,"0.0%",0,0,"-",0,0,0,4,0,0,0,0,0,1,0,-1,"3039","滋賀"
"2926",40,"〇","ディオール・フィッシャーフィッシャー","PF/C","33:11",14,7,14,"50.0%",0,0,"-",0,0,"-",5,3,8,2,3,2,3,1,0,3,0,19,"3039","滋賀"
"2927",45,"","鹿野 洵生鹿野","SF","23:27",16,4,12,"33.3%",4,11,"36.4%",4,4,"100.0%",3,3,6,2,0,0,0,0,2,2,0,16,"3039","滋賀"
"2928",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,2,0,0,0,0,0,0,0,"3039","滋賀"
"2929",NA,"","合計","","200:00",76,30,77,"39.0%",8,33,"24.2%",8,10,"80.0%",22,21,43,26,13,7,4,2,18,14,1,94,"3039","滋賀"
"2930",0,"","細谷 将司細谷","PG","17:06",2,1,4,"25.0%",0,3,"0.0%",0,0,"-",0,1,1,0,0,1,0,0,1,1,0,1,"3040","横浜"
"2931",1,"〇","川村 卓也川村","SG","33:48",25,8,17,"47.1%",2,4,"50.0%",7,7,"100.0%",0,0,0,5,1,1,0,1,3,6,0,21,"3040","横浜"
"2932",2,"","高島 一貴高島","SG","02:35",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,1,"3040","横浜"
"2933",7,"","橋本 尚明橋本","SG","09:23",0,0,4,"0.0%",0,3,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-4,"3040","横浜"
"2934",8,"〇","アマンゼ・エゲケゼエゲケゼ","SF","40:00",12,3,8,"37.5%",0,4,"0.0%",6,7,"85.7%",2,3,5,3,3,1,0,0,1,6,1,12,"3040","横浜"
"2935",10,"","ハンター・コートコート","PG","02:54",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3040","横浜"
"2936",12,"〇","ジャボン・マックレアマックレア","PF/C","27:06",19,8,13,"61.5%",0,0,"-",3,8,"37.5%",5,2,7,1,0,4,0,1,4,5,1,21,"3040","横浜"
"2937",21,"〇","田渡 凌田渡","PG","29:07",6,3,9,"33.3%",0,1,"0.0%",0,0,"-",2,0,2,3,1,3,0,0,0,1,0,7,"3040","横浜"
"2938",25,"","竹田 謙竹田","SG","05:14",0,0,1,"0.0%",0,0,"-",0,0,"-",1,0,1,0,0,1,0,0,0,0,0,1,"3040","横浜"
"2939",32,"〇","エドワード・モリスモリス","PF","30:43",8,3,7,"42.9%",0,0,"-",2,6,"33.3%",2,6,8,0,0,3,0,0,4,4,0,11,"3040","横浜"
"2940",81,"","小原 翼小原","PF","02:04",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,1,0,0,-1,"3040","横浜"
"2941",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,2,4,0,0,0,0,0,0,0,0,4,"3040","横浜"
"2942",NA,"","合計","","200:00",72,26,63,"41.3%",2,15,"13.3%",18,28,"64.3%",14,15,29,12,6,14,0,2,14,23,2,74,"3040","横浜"
"2943",1,"","西 裕太郎西","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3040","滋賀"
"2944",8,"","二ノ宮 康平二ノ宮","PG","15:32",3,1,4,"25.0%",1,2,"50.0%",0,0,"-",0,0,0,2,1,1,0,0,5,0,0,2,"3040","滋賀"
"2945",10,"","紺野 ニズベット 翔紺野","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3040","滋賀"
