"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"2929",24,"〇","ジャスティン・バーレルバーレル","PF/C","38:56",21,8,12,"66.7%",1,3,"33.3%",4,8,"50.0%",1,10,11,2,2,2,0,0,2,5,1,26,"2998","名古屋D"
"2930",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,1,4,0,1,0,0,0,0,0,0,3,"2998","名古屋D"
"2931",NA,"","合計","","200:00",80,28,57,"49.1%",6,20,"30.0%",18,25,"72.0%",9,28,37,15,11,3,0,2,16,19,1,88,"2998","名古屋D"
"2932",4,"","狩俣 昌也狩俣","PG","01:03",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2998","三河"
"2933",5,"〇","アイザック・バッツバッツ","C","33:12",17,7,11,"63.6%",0,0,"-",3,6,"50.0%",7,7,14,4,2,1,2,0,3,4,1,29,"2998","三河"
"2934",8,"","村上 直村上","PG","12:59",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,1,0,-2,"2998","三河"
"2935",9,"","森川 正明森川","SF","09:46",3,1,1,"100.0%",1,1,"100.0%",0,0,"-",0,1,1,1,0,0,0,0,0,0,0,5,"2998","三河"
"2936",12,"〇","西川 貴之西川","SF","16:58",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,2,2,0,1,1,0,0,1,1,0,0,"2998","三河"
"2937",14,"〇","金丸 晃輔金丸","SG/SF","30:40",20,8,16,"50.0%",1,3,"33.3%",3,3,"100.0%",0,2,2,1,2,1,0,0,3,2,0,14,"2998","三河"
"2938",16,"","松井 啓十郎松井","SG","20:39",10,3,9,"33.3%",3,6,"50.0%",1,2,"50.0%",0,1,1,1,0,0,0,0,3,1,0,5,"2998","三河"
"2939",24,"","加藤 寿一加藤","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2998","三河"
"2940",32,"〇","桜木 ジェイアール桜木","PF","27:52",23,10,17,"58.8%",0,0,"-",3,4,"75.0%",2,6,8,6,2,1,0,0,3,4,0,28,"2998","三河"
"2941",33,"","グラント・ジェレットジェレット","PF","18:56",2,1,9,"11.1%",0,3,"0.0%",0,0,"-",3,2,5,0,0,0,0,0,4,0,0,-1,"2998","三河"
"2942",46,"〇","生原 秀将生原","PG","27:55",0,0,2,"0.0%",0,1,"0.0%",0,4,"0.0%",1,2,3,3,1,1,0,0,2,2,0,0,"2998","三河"
"2943",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,0,3,0,1,0,0,0,0,0,0,2,"2998","三河"
"2944",NA,"","合計","","200:00",75,30,69,"43.5%",5,16,"31.3%",10,19,"52.6%",16,23,39,16,9,5,2,0,19,15,1,80,"2998","三河"
"2945",0,"〇","小林 遥太小林","PG","23:24",4,1,4,"25.0%",0,2,"0.0%",2,2,"100.0%",0,2,2,3,0,3,0,0,1,3,0,9,"2999","名古屋D"
"2946",2,"〇","マーキース・カミングスカミングス","PF","32:53",24,9,14,"64.3%",1,2,"50.0%",5,7,"71.4%",0,4,4,4,3,1,0,0,2,5,2,23,"2999","名古屋D"
"2947",3,"","満田 丈太郎満田","SG/SF","06:23",2,1,1,"100.0%",0,0,"-",0,0,"-",1,0,1,1,1,0,0,0,0,0,0,3,"2999","名古屋D"
"2948",6,"","菊池 真人菊池","PF","12:30",9,3,5,"60.0%",3,4,"75.0%",0,0,"-",1,1,2,2,0,0,0,0,4,0,0,11,"2999","名古屋D"
"2949",8,"","張本 天傑張本","SF/PF","19:13",13,4,6,"66.7%",3,3,"100.0%",2,5,"40.0%",0,2,2,4,0,1,1,0,2,3,0,16,"2999","名古屋D"
"2950",9,"〇","安藤 周人安藤","SG","25:36",13,4,6,"66.7%",3,4,"75.0%",2,2,"100.0%",1,2,3,2,3,1,0,0,2,3,0,14,"2999","名古屋D"
"2951",12,"〇","中東 泰斗中東","SG","20:57",12,4,10,"40.0%",1,3,"33.3%",3,4,"75.0%",3,1,4,4,1,1,1,0,3,3,0,14,"2999","名古屋D"
"2952",13,"","笠井 康平笠井","PG","16:15",11,3,7,"42.9%",3,4,"75.0%",2,2,"100.0%",0,1,1,0,1,1,0,1,2,2,0,8,"2999","名古屋D"
"2953",18,"","中務 敏宏中務","SG/SF","08:12",2,0,2,"0.0%",0,2,"0.0%",2,2,"100.0%",0,2,2,1,0,0,0,0,1,2,0,3,"2999","名古屋D"
"2954",21,"","笹山 貴哉笹山","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2999","名古屋D"
"2955",24,"〇","ジャスティン・バーレルバーレル","PF/C","34:37",6,2,7,"28.6%",1,2,"50.0%",1,4,"25.0%",1,4,5,4,0,1,1,0,2,3,0,9,"2999","名古屋D"
"2956",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,3,3,0,0,0,0,0,0,0,0,3,"2999","名古屋D"
"2957",NA,"","合計","","200:00",96,31,62,"50.0%",15,26,"57.7%",19,28,"67.9%",7,22,29,25,9,9,3,1,19,24,2,113,"2999","名古屋D"
"2958",0,"","ジェームズ・サザランドサザランド","SF","28:44",32,12,20,"60.0%",6,9,"66.7%",2,3,"66.7%",0,3,3,2,1,1,1,1,3,6,1,29,"2999","三河"
"2959",4,"","狩俣 昌也狩俣","PG","06:44",3,1,3,"33.3%",1,3,"33.3%",0,0,"-",0,0,0,0,0,0,0,0,2,2,0,1,"2999","三河"
"2960",5,"〇","アイザック・バッツバッツ","C","34:59",4,2,6,"33.3%",0,0,"-",0,0,"-",5,7,12,3,2,2,0,0,3,2,0,15,"2999","三河"
"2961",8,"","村上 直村上","PG","18:05",4,2,3,"66.7%",0,1,"0.0%",0,0,"-",0,6,6,5,2,0,0,0,3,0,0,12,"2999","三河"
"2962",9,"〇","森川 正明森川","SF","09:36",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,2,0,0,0,2,0,0,-3,"2999","三河"
"2963",12,"","西川 貴之西川","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2999","三河"
"2964",14,"〇","金丸 晃輔金丸","SG/SF","31:58",24,8,17,"47.1%",2,4,"50.0%",6,7,"85.7%",1,2,3,2,2,0,0,2,2,5,0,17,"2999","三河"
"2965",16,"","松井 啓十郎松井","SG","16:48",8,3,6,"50.0%",1,3,"33.3%",1,1,"100.0%",0,0,0,1,2,0,0,0,3,1,0,4,"2999","三河"
"2966",24,"","加藤 寿一加藤","SG","13:12",7,3,3,"100.0%",1,1,"100.0%",0,0,"-",0,1,1,0,0,2,0,0,1,0,0,10,"2999","三河"
"2967",32,"〇","桜木 ジェイアール桜木","PF","23:21",8,3,8,"37.5%",0,1,"0.0%",2,2,"100.0%",3,9,12,6,2,0,0,0,2,1,0,19,"2999","三河"
"2968",46,"〇","生原 秀将生原","PG","16:33",3,1,2,"50.0%",1,2,"50.0%",0,0,"-",1,0,1,1,0,0,0,0,3,2,0,4,"2999","三河"
"2969",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,1,0,0,0,0,0,0,2,"2999","三河"
"2970",NA,"","合計","","200:00",93,35,69,"50.7%",12,24,"50.0%",11,13,"84.6%",12,29,41,20,14,5,1,3,24,19,1,110,"2999","三河"
"2971",0,"","ジェームズ・サザランドサザランド","SF","26:16",22,8,22,"36.4%",0,4,"0.0%",6,6,"100.0%",2,4,6,2,2,0,3,2,2,4,0,17,"3014","三河"
"2972",4,"","狩俣 昌也狩俣","PG","10:21",3,1,2,"50.0%",1,2,"50.0%",0,0,"-",0,1,1,0,1,0,0,0,1,0,0,2,"3014","三河"
"2973",5,"〇","アイザック・バッツバッツ","C","24:02",11,4,7,"57.1%",0,0,"-",3,4,"75.0%",3,6,9,1,3,0,0,1,1,3,0,14,"3014","三河"
"2974",8,"","村上 直村上","PG","13:14",4,2,2,"100.0%",0,0,"-",0,0,"-",0,2,2,2,0,1,0,0,3,1,0,9,"3014","三河"
"2975",9,"","森川 正明森川","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3014","三河"
"2976",12,"","西川 貴之西川","SF","16:52",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",0,4,4,0,0,0,0,0,1,0,0,4,"3014","三河"
"2977",14,"〇","金丸 晃輔金丸","SG/SF","25:57",4,2,5,"40.0%",0,2,"0.0%",0,0,"-",0,0,0,0,1,0,0,0,0,0,0,0,"3014","三河"
"2978",16,"","松井 啓十郎松井","SG","20:34",9,3,5,"60.0%",1,3,"33.3%",2,2,"100.0%",1,2,3,1,1,1,0,0,0,1,0,11,"3014","三河"
"2979",24,"〇","加藤 寿一加藤","SG","15:12",0,0,3,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,0,0,2,0,1,1,0,0,0,"3014","三河"
"2980",32,"〇","桜木 ジェイアール桜木","PF","29:42",12,6,10,"60.0%",0,0,"-",0,0,"-",1,3,4,3,2,1,0,0,3,1,1,14,"3014","三河"
"2981",46,"〇","生原 秀将生原","PG","17:50",2,1,2,"50.0%",0,0,"-",0,1,"0.0%",0,0,0,1,1,0,0,0,1,2,0,0,"3014","三河"
"2982",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,1,0,0,0,0,0,0,1,"3014","三河"
"2983",NA,"","合計","","200:00",69,28,61,"45.9%",2,13,"15.4%",11,13,"84.6%",8,24,32,10,12,5,3,4,13,12,1,72,"3014","三河"
"2984",1,"","小島 元基小島","PG","15:45",7,2,4,"50.0%",1,3,"33.3%",2,2,"100.0%",0,1,1,1,0,0,0,0,0,2,0,7,"3014","A東京"
"2985",2,"","齋藤 拓実齋藤","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3014","A東京"
"2986",3,"〇","安藤 誓哉安藤","PG","24:15",8,3,6,"50.0%",0,0,"-",2,2,"100.0%",1,1,2,3,2,1,0,1,2,2,0,9,"3014","A東京"
"2987",6,"","馬場 雄大馬場","SF","24:29",14,6,9,"66.7%",0,1,"0.0%",2,2,"100.0%",0,4,4,5,0,1,0,1,0,3,0,21,"3014","A東京"
"2988",7,"","正中 岳城正中","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3014","A東京"
"2989",10,"","ザック・バランスキーバランスキー","SF/PF","17:55",5,2,5,"40.0%",1,3,"33.3%",0,0,"-",0,1,1,1,1,0,0,0,1,0,0,3,"3014","A東京"
"2990",13,"〇","菊地 祥平菊地","SF","17:33",0,0,3,"0.0%",0,1,"0.0%",0,0,"-",0,4,4,0,0,1,0,0,1,0,0,2,"3014","A東京"
"2991",15,"〇","竹内 譲次竹内","PF/C","21:01",10,3,9,"33.3%",1,3,"33.3%",3,4,"75.0%",4,4,8,0,1,0,0,1,3,3,0,10,"3014","A東京"
"2992",24,"〇","田中 大貴田中","SG","24:08",10,4,9,"44.4%",1,2,"50.0%",1,2,"50.0%",2,3,5,4,2,0,0,0,2,1,0,11,"3014","A東京"
"2993",31,"","ジャワッド・ウィリアムズウィリアムズ","PF","20:10",13,6,9,"66.7%",1,1,"100.0%",0,0,"-",2,2,4,0,2,3,0,0,3,1,0,15,"3014","A東京"
"2994",53,"〇","アレックス・カークカーク","C","34:44",10,4,13,"30.8%",0,1,"0.0%",2,2,"100.0%",1,3,4,2,2,1,4,0,0,1,3,10,"3014","A東京"
"2995",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,3,5,0,1,0,0,0,0,0,0,4,"3014","A東京"
"2996",NA,"","合計","","200:00",77,30,67,"44.8%",5,15,"33.3%",12,14,"85.7%",12,26,38,16,11,7,4,3,12,13,3,92,"3014","A東京"
"2997",0,"","ジェームズ・サザランドサザランド","SF","17:29",9,4,9,"44.4%",1,4,"25.0%",0,0,"-",1,1,2,0,0,1,0,0,1,2,0,7,"3015","三河"
"2998",4,"","狩俣 昌也狩俣","PG","10:34",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,0,0,1,0,0,1,0,0,1,"3015","三河"
"2999",8,"","村上 直村上","PG","09:34",2,0,1,"0.0%",0,0,"-",2,4,"50.0%",0,0,0,1,3,0,0,1,0,2,0,-3,"3015","三河"
"3000",9,"","森川 正明森川","SF","06:29",10,4,5,"80.0%",0,0,"-",2,2,"100.0%",0,0,0,1,0,0,0,0,0,1,0,10,"3015","三河"
"3001",12,"","西川 貴之西川","SF","17:55",0,0,3,"0.0%",0,1,"0.0%",0,0,"-",0,2,2,1,0,0,0,0,0,1,0,0,"3015","三河"
"3002",14,"〇","金丸 晃輔金丸","SG/SF","21:57",0,0,6,"0.0%",0,0,"-",0,0,"-",0,0,0,1,2,1,0,1,1,1,0,-6,"3015","三河"
"3003",16,"","松井 啓十郎松井","SG","15:37",3,1,6,"16.7%",1,5,"20.0%",0,0,"-",0,2,2,0,2,0,0,0,1,0,0,-2,"3015","三河"
"3004",24,"〇","加藤 寿一加藤","SG","15:36",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,1,0,0,0,0,1,0,0,3,"3015","三河"
"3005",32,"〇","桜木 ジェイアール桜木","PF","25:58",4,1,2,"50.0%",0,0,"-",2,2,"100.0%",0,4,4,3,1,0,0,0,2,3,0,9,"3015","三河"
"3006",33,"〇","グラント・ジェレットジェレット","PF","36:33",26,10,22,"45.5%",5,8,"62.5%",1,2,"50.0%",0,11,11,0,1,4,1,1,3,2,3,28,"3015","三河"
"3007",46,"〇","生原 秀将生原","PG","22:18",1,0,2,"0.0%",0,1,"0.0%",1,2,"50.0%",0,2,2,2,1,0,0,0,4,2,0,1,"3015","三河"
"3008",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,0,0,0,0,0,0,0,4,"3015","三河"
"3009",NA,"","合計","","200:00",55,20,57,"35.1%",7,20,"35.0%",8,12,"66.7%",3,27,30,10,10,7,1,3,14,14,3,52,"3015","三河"
"3010",1,"","小島 元基小島","PG","05:38",2,1,1,"100.0%",0,0,"-",0,0,"-",1,0,1,0,1,0,0,0,0,0,0,2,"3015","A東京"
"3011",2,"","齋藤 拓実齋藤","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3015","A東京"
"3012",3,"〇","安藤 誓哉安藤","PG","24:09",8,3,7,"42.9%",1,3,"33.3%",1,2,"50.0%",0,2,2,1,0,1,0,1,2,2,0,7,"3015","A東京"
"3013",6,"","馬場 雄大馬場","SF","27:28",7,3,8,"37.5%",0,1,"0.0%",1,3,"33.3%",1,3,4,5,3,1,0,0,0,2,1,7,"3015","A東京"
"3014",7,"","正中 岳城正中","SG","06:45",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3015","A東京"
"3015",10,"","ザック・バランスキーバランスキー","SF/PF","21:45",6,2,6,"33.3%",0,3,"0.0%",2,2,"100.0%",0,4,4,1,0,2,0,0,2,2,0,9,"3015","A東京"
"3016",13,"〇","菊地 祥平菊地","SF","17:22",2,1,3,"33.3%",0,0,"-",0,0,"-",1,2,3,1,1,2,0,0,1,0,0,5,"3015","A東京"
"3017",15,"〇","竹内 譲次竹内","PF/C","20:40",7,3,6,"50.0%",1,4,"25.0%",0,0,"-",0,7,7,0,0,0,0,0,3,1,0,11,"3015","A東京"
"3018",24,"〇","田中 大貴田中","SG","25:57",4,1,8,"12.5%",0,2,"0.0%",2,2,"100.0%",1,0,1,4,0,0,0,0,1,1,0,2,"3015","A東京"
"3019",51,"","ミルコ・ビエリツァビエリツァ","PF","19:26",16,6,10,"60.0%",0,2,"0.0%",4,6,"66.7%",4,6,10,1,3,1,0,0,1,3,1,19,"3015","A東京"
"3020",53,"〇","アレックス・カークカーク","C","30:50",13,5,12,"41.7%",2,2,"100.0%",1,2,"50.0%",0,7,7,1,2,1,3,0,3,3,0,15,"3015","A東京"
"3021",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,1,0,0,0,0,0,0,3,"3015","A東京"
"3022",NA,"","合計","","200:00",65,25,61,"41.0%",4,17,"23.5%",11,17,"64.7%",9,34,43,14,11,8,3,1,14,14,2,80,"3015","A東京"
"3023",0,"","藤井 祐眞藤井","PG/SG","22:49",13,5,7,"71.4%",0,2,"0.0%",3,3,"100.0%",1,5,6,3,1,0,0,0,1,7,0,19,"3025","川崎"
"3024",3,"","林 翔太郎林","SF","22:49",7,3,6,"50.0%",1,2,"50.0%",0,0,"-",0,1,1,1,0,0,1,0,0,0,0,7,"3025","川崎"
"3025",4,"","青木 保憲青木","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3025","川崎"
"3026",7,"〇","篠山 竜青篠山","PG","26:40",7,2,9,"22.2%",0,3,"0.0%",3,4,"75.0%",0,2,2,2,1,1,0,1,1,2,0,3,"3025","川崎"
"3027",14,"〇","辻 直人辻","SG","30:31",10,2,8,"25.0%",1,4,"25.0%",5,5,"100.0%",1,2,3,1,1,4,0,1,1,4,0,11,"3025","川崎"
"3028",18,"","鎌田 裕也鎌田","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3025","川崎"
"3029",21,"〇","バーノン・マクリンマクリン","PF/C","35:06",22,9,10,"90.0%",0,0,"-",4,4,"100.0%",3,8,11,5,3,1,0,0,0,4,1,35,"3025","川崎"
"3030",22,"","ニック・ファジーカスファジーカス","C","22:27",1,0,9,"0.0%",0,1,"0.0%",1,2,"50.0%",0,7,7,3,1,1,0,1,2,1,0,1,"3025","川崎"
"3031",31,"〇","シェーン・エドワーズエドワーズ","SF/PF","22:27",9,4,9,"44.4%",1,2,"50.0%",0,2,"0.0%",1,3,4,3,1,0,2,3,1,1,1,10,"3025","川崎"
"3032",33,"〇","長谷川 技長谷川","SF","17:11",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,1,0,-1,"3025","川崎"
"3033",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,5,7,0,3,0,0,0,0,0,0,4,"3025","川崎"
"3034",NA,"","合計","","200:00",69,25,59,"42.4%",3,14,"21.4%",16,20,"80.0%",8,33,41,18,11,7,3,6,7,20,2,89,"3025","川崎"
"3035",4,"","狩俣 昌也狩俣","PG","06:08",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,5,0,0,0,"3025","三河"
"3036",5,"","アイザック・バッツバッツ","C","28:27",10,4,10,"40.0%",0,0,"-",2,2,"100.0%",4,8,12,3,0,1,2,0,2,2,0,22,"3025","三河"
"3037",8,"","村上 直村上","PG","03:27",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,1,0,0,-2,"3025","三河"
"3038",9,"","森川 正明森川","SF","09:34",4,2,2,"100.0%",0,0,"-",0,0,"-",1,2,3,0,2,0,0,0,0,0,0,5,"3025","三河"
"3039",12,"","西川 貴之西川","SF","01:19",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-1,"3025","三河"
"3040",14,"〇","金丸 晃輔金丸","SG/SF","35:24",21,10,23,"43.5%",1,5,"20.0%",0,0,"-",1,0,1,0,3,0,0,1,0,1,0,6,"3025","三河"
"3041",16,"","松井 啓十郎松井","SG","06:12",3,1,3,"33.3%",1,2,"50.0%",0,0,"-",0,0,0,1,1,1,0,0,0,0,0,2,"3025","三河"
"3042",24,"〇","加藤 寿一加藤","SG","25:02",8,3,4,"75.0%",2,3,"66.7%",0,0,"-",0,2,2,0,0,2,1,0,4,0,0,12,"3025","三河"
"3043",32,"〇","桜木 ジェイアール桜木","PF","31:54",8,3,9,"33.3%",0,0,"-",2,2,"100.0%",2,9,11,9,2,2,1,0,3,1,0,23,"3025","三河"
"3044",33,"〇","グラント・ジェレットジェレット","PF","19:39",3,1,10,"10.0%",0,3,"0.0%",1,1,"100.0%",2,4,6,1,0,0,2,2,1,2,0,3,"3025","三河"
"3045",46,"〇","生原 秀将生原","PG","32:54",3,1,6,"16.7%",1,4,"25.0%",0,0,"-",0,1,1,3,1,1,0,0,4,1,0,2,"3025","三河"
"3046",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,2,2,0,1,0,0,0,0,0,0,1,"3025","三河"
"3047",NA,"","合計","","200:00",60,25,69,"36.2%",5,18,"27.8%",5,5,"100.0%",10,28,38,17,11,7,6,3,20,7,0,73,"3025","三河"
"3048",0,"","ジェームズ・サザランドサザランド","SF","29:50",13,5,11,"45.5%",0,2,"0.0%",3,7,"42.9%",0,8,8,1,2,0,1,1,1,5,2,11,"3045","三河"
"3049",4,"","狩俣 昌也狩俣","PG","18:22",6,2,4,"50.0%",2,4,"50.0%",0,0,"-",0,0,0,0,0,0,0,0,4,1,0,4,"3045","三河"
"3050",5,"〇","アイザック・バッツバッツ","C","34:14",4,2,4,"50.0%",0,0,"-",0,0,"-",1,9,10,5,2,0,0,0,2,0,0,15,"3045","三河"
"3051",8,"","村上 直村上","PG","00:20",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3045","三河"
"3052",9,"","森川 正明森川","SF","01:59",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3045","三河"
"3053",12,"","西川 貴之西川","SF","13:41",2,1,2,"50.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,1,0,0,0,2,"3045","三河"
"3054",14,"〇","金丸 晃輔金丸","SG/SF","25:35",15,4,12,"33.3%",1,2,"50.0%",6,8,"75.0%",0,4,4,0,0,1,0,0,1,4,0,10,"3045","三河"
"3055",16,"","松井 啓十郎松井","SG","08:47",2,1,2,"50.0%",0,0,"-",0,0,"-",1,1,2,1,1,0,0,0,0,0,0,3,"3045","三河"
"3056",24,"〇","加藤 寿一加藤","SG","04:50",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,3,0,0,0,"3045","三河"
"3057",32,"〇","桜木 ジェイアール桜木","PF","31:49",16,6,14,"42.9%",0,1,"0.0%",4,6,"66.7%",4,7,11,9,1,0,0,0,2,7,0,25,"3045","三河"
"3058",46,"〇","生原 秀将生原","PG","30:33",16,6,12,"50.0%",3,6,"50.0%",1,1,"100.0%",1,2,3,2,2,2,0,0,4,1,0,15,"3045","三河"
"3059",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,0,0,0,2,"3045","三河"
"3060",NA,"","合計","","200:00",74,27,61,"44.3%",6,15,"40.0%",14,22,"63.6%",7,34,41,18,8,3,1,2,17,18,2,87,"3045","三河"
"3061",0,"〇","満原 優樹満原","PF/C","10:56",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",1,3,4,2,1,0,0,0,3,1,0,6,"3045","SR渋谷"
"3062",1,"","清水 太志郎清水","PG/SG","08:37",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,1,0,0,0,0,2,0,0,0,"3045","SR渋谷"
"3063",2,"","秋葉 真司秋葉","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3045","SR渋谷"
"3064",3,"","ファイ サンバファイ","C","12:59",5,2,7,"28.6%",1,4,"25.0%",0,0,"-",0,4,4,2,0,0,0,0,3,0,0,6,"3045","SR渋谷"
"3065",6,"〇","ロバート・サクレサクレ","C","34:14",10,4,9,"44.4%",0,0,"-",2,4,"50.0%",3,7,10,1,1,3,0,0,1,2,1,16,"3045","SR渋谷"
"3066",7,"","伊藤 駿伊藤","PG","04:26",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,0,1,0,-1,"3045","SR渋谷"
"3067",9,"〇","ベンドラメ 礼生ベンドラメ","PG","25:19",7,2,11,"18.2%",0,3,"0.0%",3,3,"100.0%",0,0,0,2,1,0,0,0,2,1,0,-1,"3045","SR渋谷"
"3068",14,"","杉浦 佑成杉浦","SF","14:23",3,1,5,"20.0%",0,4,"0.0%",1,2,"50.0%",0,2,2,0,0,0,0,0,0,1,0,0,"3045","SR渋谷"
"3069",22,"","長谷川 智也長谷川","SG","12:21",6,2,6,"33.3%",1,1,"100.0%",1,2,"50.0%",0,2,2,2,0,0,0,0,2,1,0,5,"3045","SR渋谷"
"3070",24,"〇","広瀬 健太広瀬","SF","21:10",5,2,6,"33.3%",1,4,"25.0%",0,0,"-",0,3,3,1,0,1,0,0,4,2,0,6,"3045","SR渋谷"
"3071",32,"","山内 盛久山内","PG/SG","17:41",5,2,6,"33.3%",1,3,"33.3%",0,0,"-",2,1,3,1,1,0,0,0,0,0,0,4,"3045","SR渋谷"
"3072",34,"〇","ライアン・ケリーケリー","SF/PF","37:54",21,6,13,"46.2%",0,4,"0.0%",9,9,"100.0%",1,9,10,3,1,1,2,1,1,8,0,29,"3045","SR渋谷"
"3073",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,0,2,0,0,0,0,0,0,0,0,2,"3045","SR渋谷"
"3074",NA,"","合計","","200:00",64,22,66,"33.3%",4,24,"16.7%",16,20,"80.0%",9,31,40,15,6,5,2,1,18,17,1,72,"3045","SR渋谷"
"3075",0,"","ジェームズ・サザランドサザランド","SF","26:39",25,8,11,"72.7%",4,4,"100.0%",5,7,"71.4%",0,5,5,0,2,0,1,1,1,4,0,24,"3046","三河"
"3076",4,"","狩俣 昌也狩俣","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3046","三河"
"3077",5,"〇","アイザック・バッツバッツ","C","32:31",2,1,3,"33.3%",0,0,"-",0,0,"-",3,11,14,1,1,0,0,0,4,0,0,14,"3046","三河"
"3078",8,"","村上 直村上","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3046","三河"
"3079",9,"","森川 正明森川","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3046","三河"
"3080",12,"","西川 貴之西川","SF","11:48",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,2,0,0,0,0,1,1,0,2,"3046","三河"
"3081",14,"〇","金丸 晃輔金丸","SG/SF","27:57",6,1,8,"12.5%",1,2,"50.0%",3,4,"75.0%",0,0,0,1,1,1,0,0,1,3,0,-1,"3046","三河"
"3082",16,"","松井 啓十郎松井","SG","12:03",4,2,6,"33.3%",0,1,"0.0%",0,0,"-",1,0,1,0,0,0,0,1,2,0,0,1,"3046","三河"
"3083",24,"〇","加藤 寿一加藤","SG","15:56",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,1,0,1,0,0,0,0,0,6,"3046","三河"
"3084",32,"〇","桜木 ジェイアール桜木","PF","33:08",24,9,16,"56.3%",0,1,"0.0%",6,8,"75.0%",2,7,9,4,3,0,0,0,3,9,0,25,"3046","三河"
"3085",46,"〇","生原 秀将生原","PG","39:58",15,6,13,"46.2%",1,3,"33.3%",2,2,"100.0%",0,3,3,6,1,1,1,0,0,3,0,18,"3046","三河"
"3086",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,0,3,0,2,0,0,0,0,0,0,1,"3046","三河"
