"","1Q.A","2Q.A","3Q.A","4Q.A","F.A","2POINTSFGM.A","2POINTSFGA.A","2POINTSFGR.A","3POINTSFGM.A","3POINTSFGA.A","3POINTSFGR.A","FREE-THROWSM.A","FREE-THROWSA.A","FREE-THROWSR.A","OFFENSIVEREBOUNDS.A","DEFENSIVEREBOUNDS.A","TOTALREBOUNDS.A","ASSIST.A","TURNOVER.A","STEALS.A","BLOCKS.A","FOULS.A","FASTBREAKPOINTS.A","BIGGESTLEAD.A","POINTSINTHEPAINT.A","POINTSFROMTURNOVER.A","SECONDCHANCEPOINTS.A","BIGGESTSCORINGRUN.A","1Q.B","2Q.B","3Q.B","4Q.B","F.B","2POINTSFGM.B","2POINTSFGA.B","2POINTSFGR.B","3POINTSFGM.B","3POINTSFGA.B","3POINTSFGR.B","FREE-THROWSM.B","FREE-THROWSA.B","FREE-THROWSR.B","OFFENSIVEREBOUNDS.B","DEFENSIVEREBOUNDS.B","TOTALREBOUNDS.B","ASSIST.B","TURNOVER.B","STEALS.B","BLOCKS.B","FOULS.B","FASTBREAKPOINTS.B","BIGGESTLEAD.B","POINTSINTHEPAINT.B","POINTSFROMTURNOVER.B","SECONDCHANCEPOINTS.B","BIGGESTSCORINGRUN.B","GAMEIDX","DATE","SHEDULEKEY","TEAM.A","TEAM.B","ISHOME.A","ISHOME.B","EX1.A","EX1.B","EX2.A","EX2.B","EX3.A","EX3.B"
"66","18","13","19","25","75","18","42","42.9%","11","20","55%","6","12","50%","6","27","33","21","14","5","2","23","13","0","22","12","3","9-0(80-72)","19","22","29","14","84","23","49","46.9%","7","18","38.9%","17","25","68%","15","28","43","22","11","11","1","14","17","20","44","20","12","7-0(49-35)",6,"10.15","1624","ìáç™","ëÂç„",FALSE,TRUE,0,0,0,0,0,0
"67","19","18","19","19","75","23","53","43.4%","8","16","50%","5","6","83.3%","12","22","34","18","9","8","1","14","3","12","34","12","9","8-0(8-3)","10","19","22","18","69","22","39","56.4%","6","20","30%","7","8","87.5%","8","24","32","19","15","2","6","14","3","3","34","9","7","7-0(39-36)",7,"10.21","1643","ìáç™","óÆãÖ",TRUE,FALSE,0,0,0,0,0,0
"68","11","7","19","24","61","15","45","33.3%","7","19","36.8%","10","14","71.4%","16","26","42","12","16","10","1","14","5","5","22","9","15","8-0(61-56)","12","8","19","17","56","18","36","50%","5","18","27.8%","5","10","50%","5","27","32","12","15","11","10","16","3","7","26","9","3","8-0(11-18)",8,"10.22","1644","ìáç™","óÆãÖ",TRUE,FALSE,0,0,0,0,0,0
"69","14","19","17","19","69","12","36","33.3%","9","27","33.3%","18","22","81.8%","19","23","42","22","21","8","1","19","13","5","22","13","17","7-0(67-50)","19","28","20","18","85","25","46","54.3%","6","10","60%","17","23","73.9%","5","21","26","14","14","10","2","22","8","26","36","31","3","17-0(40-28)",9,"10.25","1653","ìáç™","êºã{",FALSE,TRUE,0,0,0,0,0,0
"70","13","19","18","28","78","23","51","45.1%","7","16","43.8%","11","15","73.3%","14","24","38","15","11","3","1","26","0","6","32","7","20","7-0(15-20)","15","18","21","31","85","25","49","51%","4","11","36.4%","23","33","69.7%","14","24","38","18","9","4","3","15","7","12","46","11","20","6-0(58-50)",10,"10.28","1666","ìáç™","ãûìs",FALSE,TRUE,0,0,0,0,0,0
"71","17","14","13","13","57","21","46","45.7%","3","12","25%","6","10","60%","5","27","32","16","10","5","1","22","6","12","28","10","6","8-0(10-21)","10","14","15","25","64","16","38","42.1%","6","18","33.3%","14","22","63.6%","11","30","41","20","10","5","1","14","4","9","22","11","6","13-0(56-49)",11,"10.29","1667","ìáç™","ãûìs",FALSE,TRUE,0,0,0,0,0,0
"72","16","6","19","19","60","20","47","42.6%","3","12","25%","11","15","73.3%","14","25","39","11","16","5","3","20","9","5","32","6","13","6-0(43-50)","14","22","14","17","67","18","48","37.5%","6","17","35.3%","13","20","65%","19","24","43","16","12","8","1","21","9","16","30","18","20","10-0(16-24)",12,"11.03","1686","ìáç™","Aìåãû",TRUE,FALSE,0,0,0,0,0,0
"73","17","15","10","19","61","25","52","48.1%","1","5","20%","8","11","72.7%","5","21","26","14","9","1","2","19","4","4","36","8","6","6-0(38-35)","16","17","17","36","86","25","48","52.1%","7","12","58.3%","15","17","88.2%","8","27","35","22","8","6","4","15","12","26","30","6","4","12-0(46-70)",13,"11.04","1687","ìáç™","Aìåãû",TRUE,FALSE,0,0,0,0,0,0
"74","20","12","13","14","65","22","52","42.3%","6","24","25%","3","9","33.3%","19","27","46","16","18","8","6","18","10","12","40","20","17","10-0(2-10)","12","8","25","14","71","18","49","36.7%","8","20","40%","11","16","68.8%","15","32","47","18","16","10","5","16","6","10","26","14","9","9-0(71-61)",14,"11.11","1702","ìáç™","é†âÍ",FALSE,TRUE,6,12,0,0,0,0
"75","14","18","17","20","69","18","45","40%","8","20","40%","9","13","69.2%","15","26","41","19","11","1","2","23","2","8","28","4","19","6-0(0-6)","12","15","25","26","78","20","49","40.8%","6","17","35.3%","20","26","76.9%","17","26","43","19","6","9","5","17","2","10","24","8","17","7-0(42-41)",15,"11.12","1703","ìáç™","é†âÍ",FALSE,TRUE,0,0,0,0,0,0
"76","15","20","15","12","62","23","43","53.5%","5","20","25%","1","1","100%","7","29","36","18","13","4","1","16","11","5","28","8","4","7-0(50-50)","22","15","15","20","72","25","48","52.1%","5","20","25%","7","9","77.8%","9","27","36","13","8","7","3","13","7","12","36","16","10","8-0(72-60)",16,"11.18","1710","ìáç™","SRèaíJ",FALSE,TRUE,0,0,0,0,0,0
"77","17","16","9","20","62","19","46","41.3%","5","14","35.7%","9","13","69.2%","7","28","35","13","15","9","2","14","15","5","30","15","7","8-0(52-47)","17","15","20","17","69","22","40","55%","5","19","26.3%","10","13","76.9%","6","31","37","12","14","10","2","16","6","13","26","17","4","10-0(42-33)",17,"11.19","1711","ìáç™","SRèaíJ",FALSE,TRUE,0,0,0,0,0,0
"78","22","17","18","25","82","20","45","44.4%","10","28","35.7%","12","20","60%","11","29","40","22","9","7","1","23","14","13","32","15","11","9-0(66-54)","15","16","21","23","75","22","47","46.8%","4","16","25%","19","28","67.9%","10","38","48","20","16","2","6","22","7","0","34","7","12","7-0(24-22)",18,"12.01","1742","ìáç™","ñkäCìπ",TRUE,FALSE,0,0,0,0,0,0
"79","27","19","22","16","84","31","48","64.6%","6","21","28.6%","4","7","57.1%","13","23","36","16","17","8","1","25","0","15","46","14","20","12-0(18-8)","19","14","22","33","88","28","53","52.8%","4","11","36.4%","20","26","76.9%","11","20","31","21","12","9","2","10","10","6","36","22","11","12-0(70-67)",19,"12.02","1743","ìáç™","ñkäCìπ",TRUE,FALSE,0,0,0,0,0,0
"80","23","16","24","27","90","32","63","50.8%","4","14","28.6%","14","16","87.5%","14","23","37","14","8","5","8","23","12","10","48","8","13","7-0(49-48)","17","25","21","31","94","24","48","50%","9","22","40.9%","19","23","82.6%","15","27","42","17","8","2","2","16","0","8","40","7","16","11-0(30-29)",20,"12.09","1758","ìáç™","ãûìs",FALSE,TRUE,0,0,0,0,0,0
"81","22","13","18","25","78","22","44","50%","8","21","38.1%","10","13","76.9%","12","25","37","16","11","4","4","21","2","4","28","4","13","8-0(89-78)","25","22","19","23","89","21","44","47.7%","11","23","47.8%","14","18","77.8%","11","22","33","17","6","3","1","13","6","19","38","11","10","9-0(39-26)",21,"12.10","1759","ìáç™","ãûìs",FALSE,TRUE,0,0,0,0,0,0
"82","13","22","15","20","70","21","51","41.2%","5","14","35.7%","13","16","81.3%","13","24","37","19","17","5","5","19","8","4","34","17","9","9-0(35-33)","18","19","26","14","77","28","49","57.1%","3","16","18.8%","12","19","63.2%","12","28","40","20","15","7","2","19","6","16","34","21","13","11-0(65-50)",22,"12.16","1772","ìáç™","ñºå√âÆD",FALSE,TRUE,0,0,0,0,0,0
"83","16","17","18","19","70","20","43","46.5%","6","20","30%","12","14","85.7%","9","29","38","19","12","2","3","19","6","0","26","3","7","5-0(62-48)","25","25","15","20","85","20","38","52.6%","11","25","44%","12","20","60%","8","29","37","20","8","8","0","12","6","19","24","10","11","11-0(13-2)",23,"12.17","1773","ìáç™","ñºå√âÆD",FALSE,TRUE,0,0,0,0,0,0
"84","28","22","23","34","107","31","43","72.1%","10","28","35.7%","15","21","71.4%","15","42","57","27","14","3","2","19","15","31","50","6","18","16-0(16-4)","13","22","19","30","84","20","48","41.7%","9","28","32.1%","17","20","85%","8","17","25","16","4","8","3","19","9","4","28","12","7","8-0(50-40)",24,"12.20","1787","ìáç™","êºã{",TRUE,FALSE,0,0,0,0,0,0
"85","18","20","10","30","78","20","43","46.5%","7","20","35%","17","20","85%","12","17","29","21","17","12","5","21","9","5","34","10","12","12-0(26-21)","21","20","22","27","90","27","50","54%","6","13","46.2%","18","21","85.7%","13","24","37","27","16","9","3","15","8","19","42","28","15","9-0(26-30)",25,"12.22","1805","ìáç™","é†âÍ",TRUE,FALSE,0,0,0,0,0,0
"86","25","14","18","29","86","20","34","58.8%","12","31","38.7%","10","16","62.5%","8","21","29","26","7","6","4","17","7","12","34","11","5","14-0(17-6)","16","20","32","16","84","25","48","52.1%","9","21","42.9%","7","7","100%","12","31","43","21","9","3","3","16","2","13","32","10","10","7-0(55-66)",26,"12.23","1806","ìáç™","é†âÍ",TRUE,FALSE,0,0,0,0,0,0
"87","15","21","12","23","71","22","45","48.9%","7","22","31.8%","6","9","66.7%","13","22","35","14","14","6","3","18","8","6","40","15","14","6-0(0-6)","16","24","27","18","85","18","36","50%","11","21","52.4%","16","26","61.5%","11","24","35","19","13","8","8","18","6","20","30","14","20","9-0(49-36)",27,"1.01","1823","ìáç™","óÆãÖ",FALSE,TRUE,0,0,0,0,0,0
"88","12","19","19","18","68","15","34","44.1%","8","26","30.8%","14","16","87.5%","13","24","37","13","12","5","3","20","2","1","22","5","11","6-0(38-37)","19","17","16","25","77","20","38","52.6%","7","21","33.3%","16","24","66.7%","11","26","37","20","8","7","3","20","3","11","30","9","12","9-0(77-66)",28,"1.02","1824","ìáç™","óÆãÖ",FALSE,TRUE,0,0,0,0,0,0
"89","17","22","21","18","78","21","47","44.7%","5","16","31.3%","21","30","70%","13","26","39","15","13","4","2","20","11","3","34","7","16","11-0(76-74)","21","28","20","14","83","23","52","44.2%","8","21","38.1%","13","17","76.5%","16","27","43","25","9","5","3","24","9","17","34","14","20","10-0(40-23)",29,"1.20","1831","ìáç™","ïxéR",FALSE,TRUE,0,0,0,0,0,0
"90","10","13","17","31","71","22","51","43.1%","4","17","23.5%","15","19","78.9%","11","27","38","14","10","7","0","14","12","1","34","12","8","8-0(75-63)","25","22","18","12","77","25","52","48.1%","5","13","38.5%","12","18","66.7%","8","30","38","26","10","7","2","20","7","30","30","8","4","13-0(13-1)",30,"1.21","1832","ìáç™","ïxéR",FALSE,TRUE,0,0,0,0,0,0
"91","18","17","13","10","58","18","51","35.3%","3","15","20%","13","18","72.2%","10","30","40","12","11","8","6","19","14","7","30","9","4","9-0(13-8)","16","12","29","13","70","20","47","42.6%","5","19","26.3%","15","19","78.9%","12","38","50","15","15","4","4","20","3","12","28","13","12","11-0(48-59)",31,"1.27","1859","ìáç™","ëÂç„",TRUE,FALSE,0,0,0,0,0,0
"92","15","18","17","21","71","19","35","54.3%","6","19","31.6%","15","22","68.2%","7","24","31","19","16","9","1","20","16","0","30","17","4","10-0(58-72)","29","29","14","12","84","21","38","55.3%","10","18","55.6%","12","13","92.3%","2","26","28","20","16","10","2","22","9","27","30","21","5","11-0(14-29)",32,"1.28","1860","ìáç™","ëÂç„",TRUE,FALSE,0,0,0,0,0,0
"93","12","18","26","7","63","20","48","41.7%","4","17","23.5%","11","18","61.1%","13","25","38","14","18","9","1","17","3","1","30","9","13","6-0(7-12)","19","13","29","23","84","28","49","57.1%","4","14","28.6%","16","20","80%","7","27","34","25","13","10","5","17","7","21","46","19","5","12-0(59-78)",33,"2.03","1875","ìáç™","êÏçË",TRUE,FALSE,0,0,0,0,0,0
"94","19","20","12","24","75","21","45","46.7%","9","19","47.4%","6","10","60%","7","21","28","22","9","4","5","13","10","3","30","6","5","6-0(14-15)","30","24","19","27","100","32","53","60.4%","10","17","58.8%","6","9","66.7%","9","28","37","26","6","3","2","15","5","26","44","10","8","9-0(19-30)",34,"2.04","1876","ìáç™","êÏçË",TRUE,FALSE,0,0,0,0,0,0
"95","21","12","24","13","70","23","51","45.1%","3","9","33.3%","15","24","62.5%","13","26","39","14","16","6","3","20","2","6","32","2","10","6-0(9-13)","20","18","19","26","83","21","41","51.2%","10","23","43.5%","11","16","68.8%","7","23","30","17","9","9","9","18","11","16","24","22","7","12-0(38-31)",35,"2.10","1883","ìáç™","â°ïl",FALSE,TRUE,0,0,0,0,0,0
"96","17","7","23","21","68","18","52","34.6%","8","24","33.3%","8","16","50%","23","24","47","21","9","7","1","22","4","0","28","10","22","9-0(68-58)","25","15","19","21","80","25","45","55.6%","5","17","29.4%","15","21","71.4%","10","29","39","19","10","5","1","14","7","19","38","9","10","13-0(40-23)",36,"2.11","1884","ìáç™","â°ïl",FALSE,TRUE,0,0,0,0,0,0
"97","14","9","17","21","61","23","46","50%","3","12","25%","6","8","75%","6","23","29","15","19","4","5","18","10","0","38","12","6","9-0(55-37)","26","18","16","19","79","27","51","52.9%","5","18","27.8%","10","16","62.5%","14","25","39","21","14","11","2","11","9","27","36","19","15","9-0(28-14)",37,"2.17","1897","ìáç™","ì»ñÿ",FALSE,TRUE,0,0,0,0,0,0
"98","6","22","11","6","45","13","54","24.1%","3","6","50%","10","11","90.9%","15","21","36","8","20","6","1","18","4","2","16","3","7","8-0(19-18)","15","19","18","26","78","28","55","50.9%","4","13","30.8%","10","14","71.4%","17","29","46","20","13","10","10","15","18","35","38","27","13","23-0(73-39)",38,"2.18","1898","ìáç™","ì»ñÿ",FALSE,TRUE,0,0,0,0,0,0
"99","12","14","19","9","54","20","44","45.5%","2","14","14.3%","8","21","38.1%","7","25","32","14","14","9","1","23","10","0","34","11","7","10-0(40-54)","22","27","11","25","85","23","42","54.8%","9","23","39.1%","12","21","57.1%","14","36","50","17","13","6","0","16","4","31","40","15","14","11-0(49-76)",39,"3.03","1929","ìáç™","éOâì",TRUE,FALSE,0,0,0,0,0,0
"100","13","15","22","21","71","26","57","45.6%","4","15","26.7%","7","10","70%","14","22","36","18","9","3","3","25","10","0","42","9","13","7-0(47-55)","26","21","10","19","76","16","36","44.4%","6","11","54.5%","26","35","74.3%","5","27","32","16","11","7","1","12","4","19","24","6","1","7-0(62-70)",40,"3.04","1930","ìáç™","éOâì",TRUE,FALSE,0,0,0,0,0,0
"101","6","17","11","26","60","19","44","43.2%","5","18","27.8%","7","16","43.8%","14","22","36","14","21","7","3","19","12","0","30","15","11","9-0(45-86)","26","26","28","24","104","28","50","56%","11","26","42.3%","15","19","78.9%","16","29","45","27","13","13","6","18","21","50","48","23","11","15-0(4-20)",41,"3.10","1949","ìáç™","êÁót",TRUE,FALSE,0,0,0,0,0,0
"102","19","12","20","20","71","18","53","34%","7","15","46.7%","14","21","66.7%","14","23","37","14","8","4","2","27","4","6","26","2","19","6-0(19-13)","15","33","29","20","97","24","45","53.3%","7","16","43.8%","28","38","73.7%","11","32","43","18","7","4","5","14","6","32","34","9","10","8-0(25-31)",42,"3.11","1950","ìáç™","êÁót",TRUE,FALSE,0,0,0,0,0,0
"103","14","20","12","11","57","13","38","34.2%","9","19","47.4%","4","9","44.4%","6","27","33","15","14","4","5","16","2","8","26","4","7","6-0(4-12)","24","18","18","17","77","24","47","51.1%","9","27","33.3%","2","11","18.2%","19","31","50","22","9","8","3","16","8","20","42","14","20","20-0(24-12)",43,"3.17","1967","ìáç™","óÆãÖ",FALSE,TRUE,0,0,0,0,0,0
"104","14","13","12","19","58","16","37","43.2%","4","14","28.6%","14","16","87.5%","3","24","27","13","14","6","1","19","8","2","14","9","4","9-0(63-45)","23","22","18","19","82","18","33","54.5%","11","22","50%","13","21","61.9%","7","28","35","23","15","11","4","17","10","27","28","15","8","13-0(13-2)",44,"3.18","1968","ìáç™","óÆãÖ",FALSE,TRUE,0,0,0,0,0,0
"105","15","10","21","22","68","24","53","45.3%","3","16","18.8%","11","12","91.7%","12","17","29","13","9","4","3","24","6","0","38","12","16","10-0(63-73)","22","16","28","17","83","22","49","44.9%","7","14","50%","18","24","75%","16","28","44","21","14","4","5","21","4","21","42","9","11","9-0(31-52)",45,"3.24","1983","ìáç™","ãûìs",TRUE,FALSE,0,0,0,0,0,0
"106","22","17","9","20","68","20","45","44.4%","6","14","42.9%","10","13","76.9%","8","25","33","18","15","4","2","22","2","6","18","8","8","6-0(6-4)","18","22","21","17","78","26","54","48.1%","4","18","22.2%","14","23","60.9%","19","24","43","17","7","7","1","15","12","18","46","21","20","8-0(43-57)",46,"3.25","1984","ìáç™","ãûìs",TRUE,FALSE,0,0,0,0,0,0
"107","19","18","18","19","74","27","51","52.9%","3","18","16.7%","11","15","73.3%","10","27","37","17","10","5","2","12","8","5","32","13","10","7-0(62-68)","16","23","22","24","85","32","63","50.8%","5","12","41.7%","6","8","75%","11","31","42","24","10","6","5","18","12","13","40","13","10","12-0(55-68)",47,"3.28","1995","ìáç™","é†âÍ",TRUE,FALSE,0,0,0,0,0,0
"108","20","23","17","34","94","24","42","57.1%","12","22","54.5%","10","10","100%","9","32","41","24","14","4","2","18","12","21","26","8","7","10-0(60-76)","19","19","18","19","75","26","51","51%","4","16","25%","11","16","68.8%","8","18","26","14","7","7","4","17","8","6","36","16","15","7-0(11-5)",48,"3.31","2012","ìáç™","êºã{",FALSE,TRUE,0,0,0,0,0,0
"109","16","17","15","13","61","19","38","50%","5","19","26.3%","8","14","57.1%","8","23","31","15","11","8","4","20","12","8","28","18","8","10-0(21-28)","12","15","22","20","69","20","51","39.2%","6","21","28.6%","11","15","73.3%","22","27","49","12","11","6","4","18","2","8","24","6","23","8-0(49-44)",49,"4.01","2013","ìáç™","êºã{",FALSE,TRUE,0,0,0,0,0,0
"110","15","14","27","13","69","25","48","52.1%","4","19","21.1%","7","8","87.5%","10","25","35","15","11","9","3","25","7","6","26","14","10","11-0(13-7)","14","18","22","24","78","17","44","38.6%","7","20","35%","23","28","82.1%","16","29","45","17","14","4","1","11","9","9","28","7","9","7-0(2-7)",50,"4.07","2028","ìáç™","ëÂç„",TRUE,FALSE,0,0,0,0,0,0
"111","11","15","13","16","55","19","48","39.6%","4","15","26.7%","5","9","55.6%","11","29","40","15","12","4","2","18","3","1","24","8","9","7-0(35-40)","16","13","15","18","62","23","46","50%","2","22","9.1%","10","17","58.8%","17","32","49","13","9","6","1","12","5","12","36","13","14","9-0(28-40)",51,"4.08","2029","ìáç™","ëÂç„",TRUE,FALSE,0,0,0,0,0,0
"112","22","17","27","25","91","25","50","50%","11","25","44%","8","8","100%","16","20","36","19","8","5","1","22","9","3","34","16","14","11-0(85-77)","30","20","33","10","93","23","37","62.2%","10","23","43.5%","17","21","81%","7","23","30","26","9","6","1","15","8","20","36","13","7","8-0(28-20)",52,"4.14","2044","ìáç™","éOâÕ",FALSE,TRUE,0,0,0,0,0,0
"113","21","11","20","33","85","26","51","51%","9","20","45%","6","8","75%","9","18","27","24","9","5","3","22","16","3","36","19","15","9-0(78-61)","30","25","23","21","99","32","57","56.1%","6","11","54.5%","17","19","89.5%","13","28","41","21","11","5","3","15","18","29","52","14","22","10-0(46-25)",53,"4.15","2045","ìáç™","éOâÕ",FALSE,TRUE,0,0,0,0,0,0
"114","24","17","14","9","64","18","46","39.1%","5","20","25%","13","21","61.9%","8","31","39","17","10","7","2","17","4","5","22","7","8","10-0(53-55)","28","15","17","17","77","27","45","60%","5","25","20%","8","11","72.7%","7","40","47","18","9","6","3","16","11","18","48","12","5","11-0(55-71)",54,"4.21","2066","ìáç™","êVäÉ",TRUE,FALSE,0,0,0,0,0,0
"115","17","11","13","16","57","20","50","40%","4","16","25%","5","6","83.3%","10","23","33","15","13","6","6","14","6","2","20","16","11","9-0(55-65)","18","21","18","12","69","20","39","51.3%","7","23","30.4%","8","8","100%","10","30","40","16","15","8","3","14","6","19","32","19","6","9-0(21-30)",55,"4.22","2067","ìáç™","êVäÉ",TRUE,FALSE,0,0,0,0,0,0
"116","14","18","10","26","68","21","44","47.7%","4","15","26.7%","14","20","70%","6","32","38","20","17","6","5","18","10","5","30","18","3","10-0(60-70)","15","25","26","13","79","24","58","41.4%","6","15","40%","13","13","100%","9","31","40","19","11","15","1","17","11","27","38","14","12","19-0(39-66)",56,"4.28","2082","ìáç™","êºã{",TRUE,FALSE,0,0,0,0,0,0
"117","18","21","28","25","92","24","45","53.3%","10","20","50%","14","18","77.8%","14","27","41","26","13","8","3","19","13","24","32","9","12","14-0(89-66)","16","12","21","23","72","18","40","45%","7","18","38.9%","15","19","78.9%","7","19","26","14","12","7","3","18","8","1","26","15","5","6-0(73-64)",57,"4.29","2083","ìáç™","êºã{",TRUE,FALSE,0,0,0,0,0,0
"118","14","12","27","24","77","23","52","44.2%","5","13","38.5%","16","20","80%","15","32","47","26","16","10","2","22","18","17","32","18","10","12-0(2-12)","8","18","19","20","65","18","40","45%","6","19","31.6%","11","22","50%","9","24","33","20","16","10","5","18","7","2","22","12","2","9-0(28-26)",58,"5.02","2092","ìáç™","é†âÍ",FALSE,TRUE,0,0,0,0,0,0
"119","19","28","33","19","99","35","59","59.3%","8","14","57.1%","5","6","83.3%","6","25","31","21","11","9","3","21","15","41","54","27","10","15-0(47-22)","17","7","19","31","74","26","53","49.1%","3","16","18.8%","13","18","72.2%","15","24","39","16","18","6","3","16","13","8","44","12","15","8-0(0-8)",59,"5.05","2111","ìáç™","â°ïl",TRUE,FALSE,0,0,0,0,0,0
"120","17","21","12","16","66","23","51","45.1%","4","18","22.2%","8","11","72.7%","11","31","42","19","12","5","4","26","8","3","28","5","9","11-0(38-36)","24","12","17","24","77","25","57","43.9%","3","9","33.3%","18","27","66.7%","11","33","44","21","11","5","6","13","10","15","42","14","14","10-0(19-34)",60,"5.06","2112","ìáç™","â°ïl",TRUE,FALSE,0,0,0,0,0,0
